,name,seed,repeats,difficulty,lstm_xs,lstm,dnn_xs,dnn,cnn_xs,cnn,last_value,regression,arima,knn,sample_entropy,mad,num_edges,compression,perm_entropy,noise,mean_trend,trend_complexity,period,period_complexity,spectral_entropy_fft,spectral_entropy_psd
144,size_1000_seed_145_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,145,4,15,0.04038216918706894,0.04061459004878998,0.03817792981863022,0.03913510590791702,0.039785437285900116,0.040065884590148926,0.04686519131064415,0.042337495232621834,0.05897461479362764,0.0438015109142267,0.6468533396263187,0.04711595829167311,0.6076076076076076,1.515625,1.5182788923287087,0.03643393709217208,0.49834796121863817,0.0003962370454828837,0.1,0.3089690619035428,3.6730783214380907,1.033663139250756
145,size_1000_seed_146_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,146,5,15,0.0410785973072052,0.040123000741004944,0.03759067505598068,0.03773492947220802,0.04064244404435158,0.0399804450571537,0.04543507099151611,0.03995018985246619,0.05692337370550054,0.04540918798335495,0.6133918754422727,0.04852682342138106,0.6176176176176176,1.515625,1.5155568205134025,0.03641744005713912,0.49503264536113956,0.0003637349803329665,0.1,0.3122504425519231,3.613967221574754,1.0247279077976135
146,size_1000_seed_147_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,147,6,15,0.03886974975466728,0.03871717303991318,0.039973143488168716,0.03842923045158386,0.0422198623418808,0.038414958864450455,0.047395143657922745,0.04032659960910677,0.061291099525248284,0.04141470981343021,0.6298938168333248,0.047094918247742125,0.6136136136136137,1.515625,1.515781052212891,0.036036192718221796,0.49972446312924074,0.000391316714631434,0.1,0.31038264845534486,3.649252144003154,1.0363952747280407
147,size_1000_seed_148_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,148,7,15,0.03918628394603729,0.03881178796291351,0.038981519639492035,0.03916405513882637,0.04032702371478081,0.039057694375514984,0.0473143495619297,0.039421647722522414,0.05667208960665684,0.04130329845072267,0.6167253732902375,0.045826523963973825,0.5905905905905906,1.515625,1.5091188918904024,0.03542161526828306,0.49917008395237705,0.00037776856405102616,0.1,0.3133801981411337,3.5806016178140507,1.0177945155335024
148,size_1000_seed_149_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,149,8,15,0.0412219762802124,0.0431453138589859,0.04264179244637489,0.04029818996787071,0.04168366268277168,0.04034228250384331,0.047875624150037766,0.04139237004766861,0.05563994732241825,0.040713611396497686,0.6205213661938646,0.04671377027688866,0.6126126126126126,1.515625,1.523084089209587,0.036150054037398974,0.49584299574814406,0.0003760131541972007,0.1,0.3099574521374405,3.6420117058009454,1.0237075678740415
149,size_1000_seed_150_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,150,9,15,0.03733992949128151,0.03739657253026962,0.0379151925444603,0.03652423992753029,0.037428583949804306,0.0368964746594429,0.04478614032268524,0.03865474742154281,0.05806410293865991,0.039363508574479136,0.6236741526890284,0.0459924065103448,0.6156156156156156,1.515625,1.515712984169419,0.036136269307795246,0.49680365455003805,0.0003866622274754409,0.1,0.30953769943523995,3.6271795041658317,1.027830224110751
150,size_1000_seed_151_config_sinusoidal_period_100_config_noise_std_dev_0.16_lookback_10,151,0,16,0.03901071473956108,0.03875875100493431,0.040351442992687225,0.03891080617904663,0.0399879552423954,0.038392264395952225,0.046252716332674026,0.04220258963108062,0.061139627456752006,0.04260095051801602,0.675121547087871,0.05028324385812605,0.6126126126126126,1.515625,1.539529870301485,0.04034322487712141,0.5031879789396054,0.0004289084190899548,0.1,0.30996348818813296,3.7838980892096314,1.0508286690412156
151,size_1000_seed_152_config_sinusoidal_period_100_config_noise_std_dev_0.16_lookback_10,152,1,16,0.04169495403766632,0.04162611439824104,0.039928048849105835,0.03882654383778572,0.04047431796789169,0.04178990051150322,0.04458126425743103,0.041054475737114744,0.05480394087814482,0.044434322375574375,0.6431331138930915,0.04758557604829155,0.6296296296296297,1.515625,1.5214728368692363,0.03690100451847385,0.5000390108591478,0.00037858788250569444,0.1,0.30269870897837176,3.6816034827232498,1.0332506800064245
152,size_1000_seed_153_config_sinusoidal_period_100_config_noise_std_dev_0.16_lookback_10,153,2,16,0.04189048334956169,0.04210485890507698,0.042116161435842514,0.04146170616149902,0.04245112091302872,0.040868181735277176,0.05084793642163277,0.043722368419170377,0.06361753361501774,0.04456899699432485,0.663910201120967,0.05004919842350745,0.6036036036036037,1.515625,1.5269023881077615,0.03777589778864129,0.5021338837822904,0.0003919907070679405,0.1,0.3052736163643375,3.7102955056890297,1.0447548748612154
153,size_1000_seed_154_config_sinusoidal_period_100_config_noise_std_dev_0.16_lookback_10,154,3,16,0.037587571889162064,0.036463234573602676,0.03546622022986412,0.0352792888879776,0.03614801913499832,0.03694722801446915,0.0439317412674427,0.0370757815229396,0.05563765281652325,0.037879349954240284,0.6458888957339625,0.0473664755069484,0.6066066066066066,1.515625,1.5124903812598152,0.037522922399837025,0.5019896273983241,0.00038890696524682367,0.1,0.3092853529273383,3.6367917154562743,1.0365336904303293
154,size_1000_seed_155_config_sinusoidal_period_100_config_noise_std_dev_0.16_lookback_10,155,4,16,0.041501663625240326,0.04087211936712265,0.0405147448182106,0.03795565292239189,0.04203939065337181,0.04109717905521393,0.04952741041779518,0.042723440068463486,0.05791099221526531,0.043818040877637285,0.6649323339255008,0.0473684773232056,0.6106106106106106,1.515625,1.5197170294386604,0.037126432583210606,0.5001925876617527,0.00042249863540688357,0.1,0.30510243066416987,3.7127789299824006,1.0409038451900265
155,size_1000_seed_156_config_sinusoidal_period_100_config_noise_std_dev_0.16_lookback_10,156,5,16,0.04376845434308052,0.04376621171832085,0.041981086134910583,0.040959201753139496,0.04497123882174492,0.04302335903048515,0.050550784915685654,0.04417577708574633,0.0587274524999008,0.04556235031856328,0.6765862252317361,0.04894472183507239,0.6146146146146146,1.515625,1.5176247975016672,0.03846100618264996,0.500527476138621,0.0004038310723101691,0.1,0.30759666806102437,3.737329226531233,1.0380318699340096
