,name,repeats,lstm_xs,lstm,dnn_xs,dnn,cnn_xs,cnn,last_value,regression,arima,knn,sample_entropy,mad,num_edges,compression,perm_entropy,noise,mean_trend,trend_complexity,period,period_complexity,spectral_entropy_fft,spectral_entropy_psd
30,repeating_n50_with_noise,0,0.038897376507520676,0.03451824560761452,0.06338562071323395,0.03534429892897606,0.06702117621898651,0.035607874393463135,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
31,repeating_n50_with_noise,1,0.04424598067998886,0.030334632843732834,0.07413581013679504,0.03565118834376335,0.05867032706737518,0.035322271287441254,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
32,repeating_n50_with_noise,2,0.04733746498823166,0.030711285769939423,0.07785920798778534,0.034120723605155945,0.057607002556324005,0.03472175449132919,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
33,repeating_n50_with_noise,3,0.05804843828082085,0.02975287474691868,0.09006015956401825,0.03360925242304802,0.07218349725008011,0.034800462424755096,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
34,repeating_n50_with_noise,4,0.04201071709394455,0.03818000108003616,0.14059409499168396,0.03456209972500801,0.058482591062784195,0.037581685930490494,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
35,repeating_n50_with_noise,5,0.034334488213062286,0.029095930978655815,0.08050394058227539,0.03382115438580513,0.09034568816423416,0.03570851311087608,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
36,repeating_n50_with_noise,6,0.039765071123838425,0.03668300434947014,0.07243917137384415,0.03625668212771416,0.065994493663311,0.036963868886232376,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
37,repeating_n50_with_noise,7,0.05095052719116211,0.03446468710899353,0.1330716758966446,0.03404655307531357,0.08336863666772842,0.035281144082546234,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
38,repeating_n50_with_noise,8,0.03866700083017349,0.037296827882528305,0.09358935058116913,0.03760276362299919,0.05101936310529709,0.0350375697016716,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
39,repeating_n50_with_noise,9,0.04039718955755234,0.029026834294199944,0.10919414460659027,0.038465164601802826,0.06440678983926773,0.034669212996959686,0.29723235964775085,0.2528258184964458,0.24121397651049203,0.02780362470518212,0.6118642785512503,0.2938072487760062,0.7457457457457457,0.953125,1.3532488546776125,0.15314664443227174,0.5108902921877433,0.12944682557832043,0.002173913043478261,0.00834973372961152,3.847371222896845,3.8121108511416733
40,repeating_n10_with_noise,0,0.09992937743663788,0.09828659892082214,0.10248443484306335,0.10179246217012405,0.1079748123884201,0.10277026146650314,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
41,repeating_n10_with_noise,1,0.10213879495859146,0.09875719994306564,0.10727641731500626,0.09947231411933899,0.10879570245742798,0.10403946787118912,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
42,repeating_n10_with_noise,2,0.09860586374998093,0.1011280044913292,0.10393080115318298,0.09918700903654099,0.10199038684368134,0.1028079241514206,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
43,repeating_n10_with_noise,3,0.09890419244766235,0.0997518002986908,0.10226648300886154,0.10371024906635284,0.10203645378351212,0.10451974719762802,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
44,repeating_n10_with_noise,4,0.10646749287843704,0.09812095016241074,0.10229741781949997,0.10271266102790833,0.10248609632253647,0.10427621006965637,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
45,repeating_n10_with_noise,5,0.1000019833445549,0.10195735841989517,0.10183246433734894,0.1017565131187439,0.1040443629026413,0.10430403798818588,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
46,repeating_n10_with_noise,6,0.10046587884426117,0.1019672378897667,0.09997497498989105,0.10337164998054504,0.10216127336025238,0.10166113823652267,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
47,repeating_n10_with_noise,7,0.10490549355745316,0.10410693287849426,0.10656092315912247,0.10114311426877975,0.10644268989562988,0.10354209691286087,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
48,repeating_n10_with_noise,8,0.10653318464756012,0.09946770966053009,0.10605975240468979,0.1005697026848793,0.10592739284038544,0.10474365204572678,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
49,repeating_n10_with_noise,9,0.10209808498620987,0.10525829344987869,0.10369818657636642,0.10230495780706406,0.10621441900730133,0.10464195162057877,0.253201425075531,0.23248286201556526,0.17926678213745326,0.09788281181454199,1.192359095846195,0.2780298233010442,0.6086086086086087,1.4375,1.4472372474494513,0.18911700370051301,0.5164576820298044,0.09095919338369228,0.0033333333333333335,0.0020837435563754872,5.001836525289061,2.885521350561503
50,probabilistic_discret_20_2,0,0.07350970059633255,0.08876572549343109,0.1368197351694107,0.07551967352628708,0.10708362609148026,0.06243395805358887,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
51,probabilistic_discret_20_2,1,0.09852463006973267,0.08637639135122299,0.14199970662593842,0.09952772408723831,0.15362249314785004,0.07120849192142487,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
52,probabilistic_discret_20_2,2,0.07926440984010696,0.08616648614406586,0.1085253357887268,0.07691486179828644,0.13390019536018372,0.06094034016132355,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
53,probabilistic_discret_20_2,3,0.08198404312133789,0.08970144391059875,0.1365441381931305,0.09060215950012207,0.10375374555587769,0.06290604919195175,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
54,probabilistic_discret_20_2,4,0.08677835762500763,0.08740560710430145,0.1372988224029541,0.08617661148309708,0.10440295189619064,0.06205486133694649,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
55,probabilistic_discret_20_2,5,0.08944467455148697,0.08298642188310623,0.15379959344863892,0.08663450926542282,0.1287889927625656,0.06304902583360672,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
56,probabilistic_discret_20_2,6,0.0865383893251419,0.08113622665405273,0.1260063499212265,0.08863000571727753,0.1039186641573906,0.08111522346735,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
57,probabilistic_discret_20_2,7,0.08889409899711609,0.08234644681215286,0.12175063043832779,0.07720769196748734,0.10898304730653763,0.06787490099668503,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
58,probabilistic_discret_20_2,8,0.09454939514398575,0.08128343522548676,0.11418256908655167,0.07686832547187805,0.10282053798437119,0.06897275149822235,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
59,probabilistic_discret_20_2,9,0.11377395689487457,0.08948799222707748,0.1248902976512909,0.09029680490493774,0.13320758938789368,0.07422793656587601,0.4526315927505493,0.3160000071326891,0.22691961520694526,0.1512744983824855,0.2926491159109081,0.35224698382593117,0.6396396396396397,1.578125,1.1062264912780084,9.226380847435024e-18,0.3665865263157895,0.0006195645057089519,1.0,0.3110076971696878,5.670315983831731,4.2756983107346205
60,probabilistic_discret_6_3,0,0.04991628974676132,0.049199871718883514,0.05344591289758682,0.04444359242916107,0.06356997042894363,0.04635575786232948,0.04600000008940697,0.118400000333786,0.3316826114410667,0.08061806912145737,0.2739897816382001,0.05965965965965967,0.25325325325325326,1.671875,0.5190564389140786,0.25029786851626956,0.6714732787674531,0.006171837596922899,0.0625,0.07057612248521436,5.123630557824358,3.6265286225641598
61,probabilistic_discret_6_3,1,0.06079099327325821,0.048655759543180466,0.05361924320459366,0.04730052873492241,0.050534557551145554,0.04442631080746651,0.04600000008940697,0.118400000333786,0.3316826114410667,0.08061806912145737,0.2739897816382001,0.05965965965965967,0.25325325325325326,1.671875,0.5190564389140786,0.25029786851626956,0.6714732787674531,0.006171837596922899,0.0625,0.07057612248521436,5.123630557824358,3.6265286225641598
62,probabilistic_discret_6_3,2,0.05144016444683075,0.04799063503742218,0.0646490678191185,0.04541432857513428,0.05409843474626541,0.04402829706668854,0.04600000008940697,0.118400000333786,0.3316826114410667,0.08061806912145737,0.2739897816382001,0.05965965965965967,0.25325325325325326,1.671875,0.5190564389140786,0.25029786851626956,0.6714732787674531,0.006171837596922899,0.0625,0.07057612248521436,5.123630557824358,3.6265286225641598
63,probabilistic_discret_6_3,3,0.05108959600329399,0.04808608442544937,0.05646183341741562,0.043844904750585556,0.05010223761200905,0.042854201048612595,0.04600000008940697,0.118400000333786,0.3316826114410667,0.08061806912145737,0.2739897816382001,0.05965965965965967,0.25325325325325326,1.671875,0.5190564389140786,0.25029786851626956,0.6714732787674531,0.006171837596922899,0.0625,0.07057612248521436,5.123630557824358,3.6265286225641598
64,probabilistic_discret_6_3,4,0.05920282006263733,0.04764539748430252,0.05441656708717346,0.04830770567059517,0.05549618601799011,0.046439919620752335,0.04600000008940697,0.118400000333786,0.3316826114410667,0.08061806912145737,0.2739897816382001,0.05965965965965967,0.25325325325325326,1.671875,0.5190564389140786,0.25029786851626956,0.6714732787674531,0.006171837596922899,0.0625,0.07057612248521436,5.123630557824358,3.6265286225641598
65,probabilistic_discret_6_3,5,0.04879376292228699,0.049248505383729935,0.06016511470079422,0.0457637682557106,0.053388599306344986,0.046175651252269745,0.04600000008940697,0.118400000333786,0.3316826114410667,0.08061806912145737,0.2739897816382001,0.05965965965965967,0.25325325325325326,1.671875,0.5190564389140786,0.25029786851626956,0.6714732787674531,0.006171837596922899,0.0625,0.07057612248521436,5.123630557824358,3.6265286225641598
