,name,seed,repeats,difficulty,lstm_xs,lstm,dnn_xs,dnn,cnn_xs,cnn,last_value,regression,arima,knn,sample_entropy,mad,num_edges,compression,perm_entropy,noise,mean_trend,trend_complexity,period,period_complexity,spectral_entropy_fft,spectral_entropy_psd
233,size_1000_seed_234_config_piecewise_linear_num_seg_24_lookback_10,234,3,24,0.014674544334411621,0.008603929542005062,0.02251102216541767,0.006582765374332666,0.029018988832831383,0.013605001382529736,0.0022013233974575996,0.0009829095204671279,0.0033164150222069265,0.0018733364031177791,0.22587720208886222,0.003210576783202183,0.04604604604604605,1.75,0.34600826837778065,1.535362579956271e-17,0.40979349721899155,0.0007573469034741085,1.0,0.1374532641049754,3.6079671272346596,0.9735759684350195
234,size_1000_seed_235_config_piecewise_linear_num_seg_24_lookback_10,235,4,24,0.01082525122910738,0.008097756654024124,0.02305304817855358,0.015179156325757504,0.021450696513056755,0.030315816402435303,0.002988669788464904,0.0005996388147274635,0.002580170939574255,0.0023328502327722186,0.19951358807520833,0.002451983760124237,0.04604604604604605,1.796875,0.37364204168311516,6.602896267250157e-18,0.3219925689324431,0.000289130813409029,1.0,0.12298758047396545,3.8348521958392614,0.8060839231241889
235,size_1000_seed_236_config_piecewise_linear_num_seg_24_lookback_10,236,5,24,0.019280610606074333,0.003647390054538846,0.00617138622328639,0.011469011195003986,0.015452918596565723,0.024497970938682556,0.0019440012983977795,0.0010963067611058598,0.0030957273196414482,0.0018504686715380197,0.19773533758015258,0.0021637400064065493,0.044044044044044044,1.703125,0.36929656374256187,5.962378588651016e-18,0.5425932984972627,0.0005363108958032205,1.0,0.1209792390211009,2.0267531756187216,0.7603171694715652
236,size_1000_seed_237_config_piecewise_linear_num_seg_24_lookback_10,237,6,24,0.001169856172055006,0.0013146746205165982,0.004390520043671131,0.0034561585634946823,0.008658862672746181,0.0027452511712908745,0.00035733520053327084,0.000508729338645938,0.0005845712628618682,0.00030009983626753776,0.1505742564484394,0.0012713323837166574,0.042042042042042045,1.5625,0.29283272586381515,2.964296775167217e-18,0.633735719229592,0.00022356974446409423,1.0,0.06362278373453263,3.6989416384854725,0.6140012246318206
237,size_1000_seed_238_config_piecewise_linear_num_seg_24_lookback_10,238,7,24,0.020776856690645218,0.0039466978050768375,0.01026087999343872,0.00444153044372797,0.006348210386931896,0.013537599705159664,0.0013350294902920723,0.0002684776671230794,0.0010478121136106217,0.0008050840211844454,0.18379218420469065,0.0026446695229910156,0.042042042042042045,1.859375,0.3724010424401613,1.7880278822442372e-17,0.713344450727972,0.001102646773956131,1.0,0.10330429316244223,1.510498039550617,0.7611208434218952
238,size_1000_seed_239_config_piecewise_linear_num_seg_24_lookback_10,239,8,24,0.016243593767285347,0.009300163015723228,0.014584646560251713,0.017851874232292175,0.016641318798065186,0.01872412860393524,0.0032432526350021362,0.0009490237633387388,0.0040348896906442335,0.002865715203586474,0.2253358747157656,0.0027310011333396044,0.04604604604604605,1.765625,0.3706029819313369,0.0,0.6597884642059906,0.0007766270371241047,1.0,0.13685034487779296,2.868267866315976,0.7481131991203619
239,size_1000_seed_240_config_piecewise_linear_num_seg_24_lookback_10,240,9,24,0.044271863996982574,0.007633598055690527,0.020461879670619965,0.009721959009766579,0.01735520549118519,0.01579313538968563,0.002579563297331333,0.0011798646450042838,0.0012166920173127406,0.001706482072671598,0.21223519730820828,0.0027464681227637065,0.04604604604604605,1.65625,0.3702110419923195,6.065085484788834e-18,0.5276128924145755,0.00029905099478475574,0.5,0.10640164017228965,3.50726849522058,0.8310174492229185
240,size_1000_seed_241_config_piecewise_linear_num_seg_25_lookback_10,241,0,25,0.0012396207312121987,0.0020085384603589773,0.006667114328593016,0.024899106472730637,0.004117846023291349,0.006768709514290094,0.0007203328423202038,8.583068844547625e-09,0.002049899948534279,0.00044859170841208217,0.24535235951928255,0.0035934413354631587,0.044044044044044044,1.828125,0.3503189115258791,2.3835883318942357e-18,0.5576251178327084,0.00042256744616352783,0.5,0.2428782165090513,2.8947136739868706,0.8496122247100214
241,size_1000_seed_242_config_piecewise_linear_num_seg_25_lookback_10,242,1,25,0.01039342861622572,0.0017711961409077048,0.02271313965320587,0.021280890330672264,0.044473208487033844,0.02474920079112053,0.00569129828363657,0.002304696559906005,0.004860994840697785,0.004149935356546031,0.25170757145283534,0.004855119587283801,0.04804804804804805,1.90625,0.37060079276022295,1.1102230246251566e-17,0.4060836791133204,0.000795119336780721,1.0,0.19052758078910814,2.858990351775132,0.8538719959990426
242,size_1000_seed_243_config_piecewise_linear_num_seg_25_lookback_10,243,2,25,0.063001349568367,0.022173795849084854,0.0033419919200241566,0.02773660235106945,0.024666404351592064,0.036183033138513565,0.0027410369366407394,0.0003945904970169223,0.0024058750129797857,0.0023682297660069154,0.18944855283684892,0.0019630840472138755,0.04804804804804805,1.546875,0.35358329320462,6.938893903907228e-18,0.48399256652129674,0.0002546910856566321,1.0,0.07856930804101911,3.8528864376486056,1.017946115615299
