,type,seed,difficulty,open_lstm_m,input_lstm_m,last_value_loss,entropy
331,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,332,34,0.0109804542735219,0.01925279200077057,0.005383447278290987,2.7211212062947547
332,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,333,34,0.017907528206706047,0.016290415078401566,0.003117110813036561,2.1896104733334916
333,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,334,34,0.001726555055938661,0.04890850931406021,0.001014571636915207,2.174746945657898
334,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,335,34,0.0039014583453536034,0.09421580284833908,0.0012434573145583272,2.088164569668053
335,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,336,34,0.02135433256626129,0.029131436720490456,0.004147498402744532,2.499096043154299
336,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,337,34,0.00491833221167326,0.003788051661103964,0.0016737943515181541,2.0989056864889637
337,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,338,34,0.03935462608933449,0.036403559148311615,0.0011314218863844872,1.947390595934495
338,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,339,34,0.029604949057102203,0.024214191362261772,0.0017970561748370528,1.6764934115504677
339,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,340,34,0.0029719911981374025,0.0031195180490612984,0.002129988046362996,2.2420401331349638
340,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,341,35,0.001119280350394547,0.0015487861819565296,0.0010636443039402366,2.2904357965327184
341,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,342,35,0.014977200888097286,0.01445658877491951,0.005530467722564936,2.8761884353205933
342,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,343,35,0.004182092379778624,0.0025941594503819942,0.0020060287788510323,1.964695479541138
343,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,344,35,0.0039681559428572655,0.003359477035701275,0.0033330873120576143,2.2765073456188967
344,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,345,35,0.013496178202331066,0.010113349184393883,0.006226611789315939,2.621924007613296
345,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,346,35,0.00427256990224123,0.013424362987279892,0.002807881450280547,2.320834211944741
346,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,347,35,0.007189863361418247,0.022654516622424126,0.002851269906386733,2.056911836356314
347,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,348,35,0.007845290005207062,0.008130507543683052,0.004815052263438702,2.6382798549689497
348,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,349,35,0.037173401564359665,0.03749874234199524,0.0028090584091842175,2.0790926736690847
349,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,350,35,0.004863631911575794,0.005494336597621441,0.002178965602070093,2.346272207799701
350,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,351,36,0.005467517301440239,0.004848767071962357,0.002639775862917304,2.474820620715666
351,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,352,36,0.001089142868295312,0.000813200487755239,0.0016008269740268588,2.3116512159317217
352,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,353,36,0.009036963805556297,0.006582541391253471,0.004669781308621168,2.3085741488839377
353,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,354,36,0.01033176202327013,0.008215044625103474,0.005769397132098675,2.280929139358257
354,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,355,36,0.0066623929888010025,0.006786460988223553,0.005386045668274164,2.4363546513504617
355,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,356,36,0.004215550608932972,0.0017332878196612,0.0016765834297984838,2.0279226510853485
356,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,357,36,0.009162316098809242,0.02295665815472603,0.0021445858292281628,2.071589042869402
357,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,358,36,0.003974331542849541,0.0017645972548052669,0.0030864346772432327,2.262530974755977
358,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,359,36,0.005557620897889137,0.004573047626763582,0.005186164285987616,2.967697720622044
359,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,360,36,0.04268468916416168,0.024831781163811684,0.0034246868453919888,2.4074265916419915
360,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,361,37,0.005300283432006836,0.008433190174400806,0.00532950647175312,2.9231053491712613
361,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,362,37,0.010998996905982494,0.014599201269447803,0.0036489677149802446,2.6821628676950318
362,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,363,37,0.008573508821427822,0.007436273153871298,0.0037645024713128805,2.0859353377153154
363,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,364,37,0.013249736279249191,0.0010305115720257163,0.0029700184240937233,2.357418985657218
364,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,365,37,0.007466866169124842,0.004248707089573145,0.0030296158511191607,2.459434788453938
365,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,366,37,0.0020675421692430973,0.001185339642688632,0.0031299793627113104,2.425771276814539
366,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,367,37,0.023062337189912796,0.027187766507267952,0.002375808311626315,1.7603884013295195
367,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,368,37,0.00953359343111515,0.02269344963133335,0.0020617120899260044,2.4482173865000862
368,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,369,37,0.07570048421621323,0.008044008165597916,0.003848329186439514,2.152253430036052
369,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,370,37,0.03531920537352562,0.009715881198644638,0.0048860167153179646,2.0594853005282285
370,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,371,38,0.0013675419613718987,0.0065522100776433945,0.0012933393009006977,2.016811981653832
371,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,372,38,0.01794600673019886,0.008885184302926064,0.002553073223680258,1.793822860406777
372,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,373,38,0.0027295020408928394,0.0026398152112960815,0.002927725901827216,2.585958190888259
373,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,374,38,0.005788679700344801,0.0051809195429086685,0.0017350673442706466,2.3164259747054143
374,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,375,38,0.0029602479189634323,0.0019602752290666103,0.0013040077174082398,2.0254691449312587
375,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,376,38,0.04966618865728378,0.002952665090560913,0.0040974305011332035,2.512453582684615
376,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,377,38,0.00667619938030839,0.018791215494275093,0.00525540579110384,2.668503618525709
377,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,378,38,0.03097512200474739,0.020756473764777184,0.002125650644302368,2.254450149024443
378,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,379,38,0.02640540339052677,0.026078956201672554,0.002726508304476738,2.4489423904912715
379,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,380,38,0.013207484036684036,0.015637779608368874,0.0020637409761548042,2.1134251360377405
380,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,381,39,0.0199270099401474,0.05654848739504814,0.006195615511387587,2.748692118431896
381,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,382,39,0.005254699382930994,0.004349661525338888,0.004283502232283354,2.404074521758379
382,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,383,39,0.005207031965255737,0.0035481126978993416,0.0034736348316073418,2.4918102642122735
383,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,384,39,0.004828983452171087,0.0048253340646624565,0.0007291805814020336,1.9627120787931218
384,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,385,39,0.024931879714131355,0.010863556526601315,0.001283119898289442,2.248390239900667
385,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,386,39,0.0030645832885056734,0.003888388630002737,0.001506652683019638,1.8615030723211001
386,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,387,39,0.0015330995665863156,0.0027289260178804398,0.0005970753845758736,2.0185014941982424
387,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,388,39,0.002280371729284525,0.011332896538078785,0.0027522165328264236,2.3409140469962555
388,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,389,39,0.0022602910175919533,0.0018683276139199734,0.0012397414539009333,1.5311790700679089
389,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,390,39,0.010298460721969604,0.010914759710431099,0.006485994905233383,2.369534111363461
390,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,391,40,0.03009282611310482,0.023415694013237953,0.0006901246379129589,2.2825399173679837
391,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,392,40,0.03261712193489075,0.03611408919095993,0.001934778643772006,2.022085487130936
392,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,393,40,0.005943960044533014,0.006185244303196669,0.002395262476056814,2.4225375484582834
393,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,394,40,0.005423498805612326,0.0034333961084485054,0.0014111000346019864,2.2509496213040405
394,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,395,40,0.008414976298809052,0.007630245294421911,0.004812248516827822,2.666966674448927
395,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,396,40,0.042905453592538834,0.02731606550514698,0.0017259621527045965,1.8543417244947544
396,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,397,40,0.007577383425086737,0.007312081288546324,0.0073891389183700085,2.605841860574836
397,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,398,40,0.0019280696287751198,0.0037580905482172966,0.003224292304366827,2.831722453338228
398,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,399,40,0.0030187051743268967,0.0027442211285233498,0.0023311928380280733,2.4353223944699365
399,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,400,40,0.008686771616339684,0.00839327834546566,0.003765420289710164,2.530900057187858
400,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,401,41,0.0032795220613479614,0.0026980149559676647,0.001051375875249505,2.4140166312002873
401,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,402,41,0.013207648880779743,0.011381315998733044,0.0027731629088521004,1.903952438642552
402,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,403,41,0.036151088774204254,0.03156463801860809,0.0017322574276477098,1.9613469735987057
403,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,404,41,0.00818365067243576,0.005678979214280844,0.002334568416699767,2.030486414590967
404,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,405,41,0.013846197165548801,0.01578560657799244,0.0057561565190553665,2.871890702980154
405,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,406,41,0.0030919804703444242,0.0030301546212285757,0.0017846082337200642,1.9586097767269106
406,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,407,41,0.007115614600479603,0.004735197871923447,0.004433194175362587,2.2243000163354503
407,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,408,41,0.0302130077034235,0.03054029867053032,0.004110475070774555,2.1239406492418778
408,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,409,41,0.010261263698339462,0.012558503076434135,0.0066250949166715145,2.9347791490223747
409,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,410,41,0.0032328071538358927,0.011540557257831097,0.004020492546260357,2.0915649282536966
410,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,411,42,0.035676565021276474,0.03262824937701225,0.003154441714286804,2.182282808586359
411,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,412,42,0.008699518628418446,0.013542714528739452,0.0019500714261084795,2.0805088597247354
412,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,413,42,0.03444769233465195,0.03624899685382843,0.001341997180134058,1.8430771888309423
413,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,414,42,0.018375633284449577,0.010160023346543312,0.002021372551098466,2.3680678094738297
414,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,415,42,0.007399394642561674,0.024154627695679665,0.004117058590054512,2.8382122554577736
415,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,416,42,0.013558519072830677,0.0069908928126096725,0.0007240825798362494,1.980350963024103
416,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,417,42,0.0028117161709815264,0.002770279999822378,0.0024633530993014574,2.3611076198686125
417,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,418,42,0.016780268400907516,0.013218998908996582,0.0034726255107671022,2.451556315465214
418,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,419,42,0.0019241033587604761,0.002248993143439293,0.0022767060436308384,2.463731855672805
419,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,420,42,0.0008866518619470298,0.0009518711012788117,0.0011522574350237846,2.118936235192527
420,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,421,43,0.005720189306885004,0.005484452471137047,0.00213045347481966,2.076348445240988
421,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,422,43,0.007411810103803873,0.007279025856405497,0.00328208040446043,2.8470257988861074
422,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,423,43,0.006387411151081324,0.02705245465040207,0.0030547690112143755,1.7551889017492706
423,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,424,43,0.0020049610175192356,0.0027030068449676037,0.0010860342299565673,1.7058309953568862
424,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,425,43,0.0055329264141619205,0.0038722767494618893,0.0027600573375821114,2.079536309540594
425,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,426,43,0.0012674411991611123,0.02874705381691456,0.0009607483516447246,2.276753305672513
426,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,427,43,0.010844491422176361,0.11046602576971054,0.0030964165925979614,2.294366989761145
427,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,428,43,0.044089775532484055,0.036122363060712814,0.000959533907007426,1.9318145044569435
428,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,429,43,0.004138936288654804,0.004098301753401756,0.0035401477944105864,2.4893747212521458
429,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,430,43,0.004232024773955345,0.0038055055774748325,0.00198351894505322,1.978214338132823
430,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,431,44,0.06721946597099304,0.0029611121863126755,0.0025066619273275137,1.9448097020062385
431,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,432,44,0.007220917847007513,0.006325945723801851,0.0022363769821822643,2.6603439381733125
432,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,433,44,0.0036069464404135942,0.0037942647468298674,0.004061429295688868,2.4362375133108665
433,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,434,44,0.004161483142524958,0.004059264436364174,0.00412834994494915,2.2331234098250463
434,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,435,44,0.0071666790172457695,0.006783937104046345,0.0016659718239679933,1.8932354857489746
435,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,436,44,0.005577325355261564,0.006092207971960306,0.003889693645760417,2.483500957294474
436,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,437,44,0.005350938066840172,0.0031918466556817293,0.0013618641532957554,2.05016652103078
437,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,438,44,0.005697112530469894,0.005466497503221035,0.0033909447956830263,2.7997358374078574
438,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,439,44,0.011775791645050049,0.007778293918818235,0.006395307369530201,2.5737747283309043
439,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,440,44,0.00497592706233263,0.003728945041075349,0.0025520913768559694,2.593019350910246
440,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,441,45,0.003314106957986951,0.015583105385303497,0.002186239929869771,2.4152098301890503
441,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,442,45,0.00559260742738843,0.021049916744232178,0.004138209857046604,2.425610285497547
442,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,443,45,0.005379000212997198,0.004488220904022455,0.0019449007231742144,2.2257003705614067
443,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,444,45,0.008625157177448273,0.011349604465067387,0.0053758202120661736,2.798330983108456
444,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,445,45,0.00586414709687233,0.003464894834905863,0.0027815597131848335,2.1535260672956418
445,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,446,45,0.012144898995757103,0.013806300237774849,0.003631818341091275,2.6572575321144143
446,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,447,45,0.007274323143064976,0.005090796854346991,0.0056427777744829655,2.476941437238947
447,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,448,45,0.0005749494303017855,0.001059116912074387,0.001316342386417091,2.005448205636392
448,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,449,45,0.007474570069462061,0.006544171366840601,0.00524124363437295,2.955681182599505
449,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,450,45,0.06044617295265198,0.05733026936650276,0.0044945282861590385,2.496824741941347
450,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,451,46,0.0060451580211520195,0.005845357198268175,0.002631450304761529,2.5536685721331196
451,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,452,46,0.010383687913417816,0.019644461572170258,0.0012863725423812866,1.7976083047290585
452,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,453,46,0.010249065235257149,0.014113220386207104,0.0035426001995801926,2.3916324198883445
453,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,454,46,0.004690750036388636,0.004630901385098696,0.002583305351436138,2.4803703808881177
454,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,455,46,0.006700615864247084,0.007513833697885275,0.0022460645996034145,1.970531498696395
455,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,456,46,0.008429131470620632,0.0074594952166080475,0.0035934755578637123,2.703200224652935
456,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,457,46,0.010677722282707691,0.0028320569545030594,0.003438979387283325,2.7034303823896617
457,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,458,46,0.01426582783460617,0.012510380707681179,0.006318287458270788,2.848662302414736
458,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,459,46,0.009106993675231934,0.006065186113119125,0.004315054044127464,2.206404689734358
459,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,460,46,0.006914530415087938,0.006566381547600031,0.00281040882691741,2.2253031616030086
460,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,461,47,0.02721186727285385,0.012195775285363197,0.002594130579382181,1.9647853994468187
461,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,462,47,0.0042772744782269,0.005754436831921339,0.003401787020266056,1.9716204280166345
462,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,463,47,0.006391695700585842,0.006536250934004784,0.0063578165136277676,2.438291256358742
463,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,464,47,0.00440066447481513,0.005364751443266869,0.0032348656095564365,2.2509393456956954
464,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,465,47,0.008345198817551136,0.008506396785378456,0.004897718317806721,2.4096841296265237
465,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,466,47,0.002765577519312501,0.0035305095370858908,0.0030899911653250456,2.43085325094431
466,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,467,47,0.006233532913029194,0.0016115750186145306,0.0032605265732854605,2.293707096208674
467,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,468,47,0.007158526219427586,0.007647265680134296,0.0016826838254928589,2.647162242109174
468,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,469,47,0.012959483079612255,0.03952331468462944,0.0033202257473021746,2.1103620692302254
469,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,470,47,0.007255249656736851,0.00629449775442481,0.003914727363735437,2.4192850545690914
470,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,471,48,0.00490783853456378,0.0032966304570436478,0.002151761669665575,2.5555005232274843
471,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,472,48,0.008379196748137474,0.003401323454454541,0.0040409197099506855,2.191511065993975
472,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,473,48,0.007840250618755817,0.003676034277305007,0.0018934720428660512,2.095938289323594
473,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,474,48,0.003664664225652814,0.00024464636226184666,0.0007857629680074751,2.767970767993118
474,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,475,48,0.0019044941291213036,0.014415348879992962,0.0018210905836895108,2.228110555713508
475,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,476,48,0.0033216732554137707,0.0035365289077162743,0.0015175556764006615,2.382587392364688
476,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,477,48,0.005094883497804403,0.008180862292647362,0.0018306607380509377,2.0592984237187824
477,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,478,48,0.06111889332532883,0.0029565440490841866,0.0034548600669950247,2.107965686336088
478,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,479,48,0.002707740990445018,0.001308579696342349,0.0028792351949959993,1.9284123188121778
479,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,480,48,0.007911964319646358,0.005960870534181595,0.002873058430850506,1.825721890423148
480,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,481,49,0.03418987616896629,0.018949072808027267,0.0027371866162866354,1.7836428577461467
481,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,482,49,0.01996012032032013,0.02185319922864437,0.0013887995155528188,2.240464700076845
482,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,483,49,0.010153758339583874,0.00689909141510725,0.0019855445716530085,2.2386474699275754
483,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,484,49,0.003704897128045559,0.009124495089054108,0.004785987548530102,2.7230544725364716
484,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,485,49,0.004739505238831043,0.004689853638410568,0.004390569869428873,2.343206956632577
485,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,486,49,0.0010379317682236433,0.020113468170166016,0.0020241448655724525,2.660126856802762
486,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,487,49,0.002356937387958169,0.002430813852697611,0.00195914413779974,2.226131686393239
487,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,488,49,0.07196065783500671,0.08815424144268036,0.0033128804061561823,2.5432194406427535
488,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,489,49,0.052266065031290054,0.08412092179059982,0.0027008228935301304,1.6195601951178078
489,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,490,49,0.004284560214728117,0.0028001137543469667,0.0042008887976408005,2.487500381642691
490,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,491,50,0.013089321553707123,0.014179314486682415,0.006099115125834942,2.929262514386902
491,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,492,50,0.0026666487101465464,0.0011239475570619106,0.0009214079473167658,2.1782008640927573
492,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,493,50,0.0065753646194934845,0.006487678270787001,0.005402160342782736,2.9750786823054503
493,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,494,50,0.005244611296802759,0.004530282225459814,0.005447770468890667,3.1182858332270635
494,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,495,50,0.00652600172907114,0.006896090693771839,0.0062864841893315315,2.946942809407229
495,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,496,50,0.011404508724808693,0.014309858903288841,0.0021615326404571533,2.461693533258002
496,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,497,50,0.004692941438406706,0.00620722770690918,0.0019865380600094795,1.968916341952059
497,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,498,50,0.029670944437384605,0.03146045282483101,0.0032841104548424482,2.1566751224308423
498,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,499,50,0.006491498555988073,0.0037579273339360952,0.0015103780897334218,1.8058448982058575
499,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,500,50,0.06137712299823761,0.0039021337870508432,0.0035363328643143177,1.9841412344518488
500,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,501,51,0.0027811797335743904,0.0024179944302886724,0.0026195731479674578,2.786141186603008
501,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,502,51,0.06921029835939407,0.005513761658221483,0.00417641457170248,2.5482257119330076
502,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,503,51,0.01015013363212347,0.009341937489807606,0.002514021936804056,2.2988422138392526
503,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,504,51,0.07644882798194885,0.05388451740145683,0.0035034664906561375,2.4546974158239943
504,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,505,51,0.007747036870568991,0.008254116401076317,0.0035342308692634106,2.5217238630791856
505,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,506,51,0.0018865126185119152,0.0018060440197587013,0.0019248794997110963,1.9209850916699207
506,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,507,51,0.007696174550801516,0.006769907660782337,0.005635789595544338,2.917823659996744
507,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,508,51,0.009397787973284721,0.009493007324635983,0.001452662399969995,1.836138145729976
508,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,509,51,0.005875446368008852,0.03912990167737007,0.002579126739874482,2.302183482410425
509,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,510,51,0.012687290087342262,0.00525882700458169,0.003343952354043722,2.560964751017445
510,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,511,52,0.002051569754257798,0.004387771710753441,0.0034794544335454702,2.811887027183381
511,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,512,52,0.021244656294584274,0.04481935128569603,0.004086778033524752,2.6388036221583464
512,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,513,52,0.005550947971642017,0.013328556902706623,0.0021144580096006393,2.0350546993558236
513,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,514,52,0.008114181458950043,0.008083240129053593,0.003382086753845215,2.918632135801416
514,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,515,52,0.00903359055519104,0.00796437356621027,0.0015268140705302358,2.1613269151313537
