,type,seed,difficulty,dnn_xs,dnn_m,lstm_xs,open_lstm_m,last_value,regression,arima,entropy
120,size_1000_seed_121_config_multi_sinusoidal_num_sin_13_lookback_10,121,13,0.016063116490840912,0.03507249429821968,0.011880380101501942,0.01288111787289381,0.007801382336765528,0.008377150535583501,0.0026741406396057804,3.358632483477544
121,size_1000_seed_122_config_multi_sinusoidal_num_sin_13_lookback_10,122,13,0.02170451171696186,0.020260825753211975,0.006049185525625944,0.002966157393530011,0.015632878988981247,0.035380507628122976,0.001990817422252362,4.675736808848363
122,size_1000_seed_123_config_multi_sinusoidal_num_sin_13_lookback_10,123,13,0.012869814410805702,0.014772478491067886,0.010533712804317474,0.004075844772160053,0.011369542218744755,0.013474120088426083,0.002715235415811479,3.6531850257079532
123,size_1000_seed_124_config_multi_sinusoidal_num_sin_13_lookback_10,124,13,0.024374360218644142,0.052711211144924164,0.09456909447908401,0.021387159824371338,0.007129229139536619,0.0024127321839332717,0.00035537019936224046,2.5294324737244467
124,size_1000_seed_125_config_multi_sinusoidal_num_sin_13_lookback_10,125,13,0.02553759142756462,0.009160703048110008,0.006981353275477886,0.0015478566056117415,0.010954094119369984,0.008736329654852562,0.005551061351535698,3.392278460614347
125,size_1000_seed_126_config_multi_sinusoidal_num_sin_13_lookback_10,126,13,0.014769849367439747,0.027134645730257034,0.006027765106409788,0.002242135116830468,0.031355343759059906,0.09450639010469118,0.004830345770518527,7.264436442129555
126,size_1000_seed_127_config_multi_sinusoidal_num_sin_13_lookback_10,127,13,0.011680345982313156,0.027269985526800156,0.025310005992650986,0.0021579000167548656,0.0059424196369946,0.006538382371266686,0.0008999873973182238,3.369217514840203
127,size_1000_seed_128_config_multi_sinusoidal_num_sin_13_lookback_10,128,13,0.02816174179315567,0.030966896563768387,0.010290832258760929,0.011782029643654823,0.030818937346339226,0.08824216897568356,0.004572301998223389,6.026082313622976
128,size_1000_seed_129_config_multi_sinusoidal_num_sin_13_lookback_10,129,13,0.012440829537808895,0.040248382836580276,0.01875140890479088,0.004890525247901678,0.0132175013422966,0.025969660878181467,0.0032457783498386983,4.511045626177589
129,size_1000_seed_130_config_multi_sinusoidal_num_sin_13_lookback_10,130,13,0.034143950790166855,0.024521850049495697,0.010784946382045746,0.006364339496940374,0.016550293192267418,0.0344832158088684,0.005001261931841645,4.46942750862368
