,type,seed,difficulty,peephole_lstm_xs,peephole_lstm_s,peephole_lstm_m,open_lstm_xs,open_lstm_s,open_lstm_m,input_lstm_xs,input_lstm_s,input_lstm_m,lstm_xs,lstm_s,lstm_m,last_value_loss,entropy
219,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,220,22,0.10872764885425568,0.15322230756282806,0.03690352663397789,0.0015530182281509042,0.1447117030620575,0.016133548691868782,0.049323324114084244,0.0923224538564682,0.03341921418905258,0.0048476955853402615,0.22621722519397736,0.08402227610349655,0.002001229440793395,2.244915362730444
220,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,221,23,0.044207263737916946,0.1765822023153305,0.0035046571865677834,0.04996628686785698,0.0016275086672976613,0.013107550330460072,0.04335491731762886,0.11124522984027863,0.0020168409682810307,0.0844021812081337,0.5494677424430847,0.03900146484375,0.006202357355505228,2.555417263608967
221,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,222,23,0.07164306938648224,0.08714678138494492,0.015189362689852715,0.017596689984202385,0.014162242412567139,0.021909024566411972,0.03563370555639267,0.007876064628362656,0.008422143757343292,0.06756875663995743,0.3149489462375641,0.05261499434709549,0.004596611484885216,2.5667257655177935
222,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,223,23,0.0187603160738945,0.07092020660638809,0.04449392855167389,0.012854737229645252,0.1337403953075409,0.007757591083645821,0.01057657040655613,0.0035008706618100405,0.0083374734967947,0.019150473177433014,0.24827420711517334,0.012792212888598442,0.0014979913830757141,2.18704576418433
223,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,224,23,0.024651572108268738,0.01037665642797947,0.0044011701829731464,0.0086063202470541,0.002510048681870103,0.0052513317205011845,0.00956379622220993,0.0022036100272089243,0.004339164588600397,0.007995097897946835,0.0016080415807664394,0.013577981851994991,0.0013217180967330933,2.050259760065406
224,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,225,23,0.009047748520970345,0.013200502842664719,0.005511291790753603,0.003693888196721673,0.0061680288054049015,0.004610202740877867,0.0029602462891489267,0.0037562488578259945,0.0032791816629469395,0.010279810056090355,0.005547403823584318,0.01171563845127821,0.0014591175131499767,2.262689143870511
225,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,226,23,0.0021883707959204912,0.008605307899415493,0.0025107944384217262,0.002536082174628973,0.008004616014659405,0.004392992239445448,0.001387419062666595,0.004663904197514057,0.0016345417825505137,0.005963857751339674,0.06341466307640076,0.009176052175462246,0.0009058827417902648,2.018983810128172
226,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,227,23,0.004386600106954575,0.005013573914766312,0.0039232331328094006,0.002717288676649332,0.0011988055193796754,0.005363390315324068,0.0050690919160842896,0.0028293603099882603,0.005941594019532204,0.01232521515339613,0.017956241965293884,0.008702256716787815,0.0022186851128935814,1.9623872492852314
227,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,228,23,0.004284186288714409,0.008812091313302517,0.0009173381258733571,0.002548155840486288,0.0004938492202199996,0.004279985558241606,0.0037718284875154495,0.0025009929668158293,0.00923517718911171,0.004115124698728323,0.0024870592169463634,0.01165125984698534,0.00107233552262187,2.0583995156917805
228,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,229,23,0.014071065932512283,0.006605844479054213,0.0017324072541669011,0.010417912155389786,0.001787240500561893,0.003279734868556261,0.002637463854625821,0.003917335066944361,0.002122368896380067,0.0018539994489401579,0.041178032755851746,0.004222593270242214,0.0010869032703340054,1.8405012801746776
229,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,230,23,0.0867796316742897,0.1375051885843277,0.05556512996554375,0.0017133180517703295,0.05756457895040512,0.0023480358067899942,0.003315566573292017,0.0009656721958890557,0.002512289909645915,0.008085153996944427,0.20433376729488373,0.010361365973949432,0.001534589333459735,1.9600546036635313
230,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,231,24,0.04063552990555763,0.014995384030044079,0.01106209959834814,0.0391218326985836,0.0005421257228590548,0.004818971734493971,0.02983543835580349,0.0020811581052839756,0.0036246448289602995,0.1465991586446762,0.219421848654747,0.014349978417158127,0.0028968972619622946,2.3100502067176154
231,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,232,24,0.1520051509141922,0.19482280313968658,0.012939965352416039,0.05371388420462608,0.9360237121582031,0.013513199053704739,0.07863709330558777,0.12761816382408142,0.02400597184896469,0.08519737422466278,0.39813584089279175,0.08130332827568054,0.0034063600469380617,2.0980835014293313
232,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,233,24,0.012680036947131157,0.06933069229125977,0.013440919108688831,0.01033642329275608,0.00687237037345767,0.026064878329634666,0.005838206969201565,0.006894292309880257,0.005409160163253546,0.08144981414079666,0.17791862785816193,0.0005496978992596269,0.0019941574428230524,2.0355617501115115
233,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,234,24,0.0382937490940094,0.03079371713101864,0.0035074090119451284,0.04495256766676903,0.0057274168357253075,0.004817631095647812,0.01423694845288992,0.007354760076850653,0.003323354059830308,0.03750572353601456,0.02285008504986763,0.00728806434199214,0.0022013233974575996,2.5081108644633305
234,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,235,24,0.012270106934010983,0.00455399788916111,0.010743468068540096,0.042550381273031235,0.0034020489547401667,0.005637614522129297,0.005816285498440266,0.007103002164512873,0.008905047550797462,0.00978243350982666,0.08260271698236465,0.018321342766284943,0.002988669788464904,2.1932144731553116
235,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,236,24,0.0036264488007873297,0.00500919483602047,0.003245232393965125,0.0047765751369297504,0.10327847301959991,0.004046798218041658,0.008877036161720753,0.001551279448904097,0.0027013891376554966,0.003427357878535986,0.06040036678314209,0.009342234581708908,0.0019440012983977795,2.1796994079618526
236,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,237,24,0.002242168877273798,0.0019564663525670767,0.0013194441562518477,0.0037526285741478205,0.003455784870311618,0.0012045383919030428,0.009701748378574848,0.0006037223502062261,0.0008217591093853116,0.01087907049804926,0.028474994003772736,0.003196471370756626,0.00035733520053327084,1.6300653995354626
237,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,238,24,0.006385997403413057,0.15865133702754974,0.02799663506448269,0.003932314924895763,0.0027955342084169388,0.00532274367287755,0.006581227760761976,0.0030167594086378813,0.008943011984229088,0.004979067016392946,0.3195948898792267,0.009117299690842628,0.0013350294902920723,2.0242522904269182
238,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,239,24,0.007333463057875633,0.0026416010223329067,0.006553690880537033,0.009183947928249836,0.0014729421818628907,0.005985653027892113,0.005706812720745802,0.003086901968345046,0.006629400886595249,0.008306953124701977,0.22111137211322784,0.01486173179000616,0.0032432526350021362,2.494062255990204
239,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,240,24,0.03153747692704201,0.01552395336329937,0.015583150088787079,0.005510946735739708,0.015453968197107315,0.006667193025350571,0.008241535164415836,0.005564999766647816,0.009979414753615856,0.029523279517889023,0.06816478073596954,0.03017042577266693,0.002579563297331333,2.3325475911923332
240,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,241,25,0.010756928473711014,0.0036945564206689596,0.005239567719399929,0.004492033272981644,0.0004061114741489291,0.0022104661911726,0.006537526845932007,0.00506514310836792,0.002172210020944476,0.0023116865195333958,0.0020375708118081093,0.01446029543876648,0.0007203328423202038,2.6799095123866423
241,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,242,25,0.015323417261242867,0.0037103083450347185,0.01042847614735365,0.008562345057725906,0.001394706661812961,0.007987191900610924,0.005439163651317358,0.005317594390362501,0.0021010469645261765,0.008756694383919239,0.10485825687646866,0.02962450683116913,0.00569129828363657,2.7851251722632755
242,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,243,25,0.03405732288956642,0.018462903797626495,0.013908312655985355,0.0034843217581510544,0.04059063270688057,0.011385340243577957,0.028093371540308,0.013635184615850449,0.011990725994110107,0.028625573962926865,0.18283399939537048,0.011712963692843914,0.0027410369366407394,2.0762250817926846
243,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,244,25,0.043549638241529465,0.068874791264534,0.0854988545179367,0.007978900335729122,0.03445429354906082,0.010535376146435738,0.06471164524555206,0.013477213680744171,0.013018975034356117,0.06114215403795242,0.1700565218925476,0.07809174805879593,0.004860963672399521,2.1420580222272134
244,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,245,25,0.08679302036762238,0.020477332174777985,0.042319707572460175,0.02109965868294239,0.009685647673904896,0.02076677978038788,0.012295922264456749,0.0036469451151788235,0.010609196498990059,0.051103729754686356,0.23640112578868866,0.018929429352283478,0.004032175987958908,2.2748646695608365
245,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,246,25,0.04785669222474098,0.017439985647797585,0.014404616318643093,0.01698293723165989,0.0028409946244210005,0.009171082638204098,0.018386654555797577,0.0027936799451708794,0.0069476040080189705,0.005387608893215656,0.00773645518347621,0.013631066307425499,0.0017137848772108555,2.4301026016455793
246,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,247,25,0.023853130638599396,0.005105667281895876,0.01675088331103325,0.009587948210537434,0.010540442541241646,0.007236149162054062,0.010033642873167992,0.00113993464037776,0.008570878766477108,0.020028183236718178,0.3950861096382141,0.0645262598991394,0.001297028618864715,2.610694003568543
247,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,248,25,0.029067236930131912,0.0047022076323628426,0.01858576387166977,0.03688308596611023,0.0010712137445807457,0.004152640700340271,0.05482081323862076,0.011622621677815914,0.010590936988592148,0.26160573959350586,0.18175990879535675,0.018742894753813744,0.003541339887306094,1.9803288507646113
248,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,249,25,0.012891631573438644,0.03163859248161316,0.011083218269050121,0.013804180547595024,0.0009265115950256586,0.014765070751309395,0.010600698180496693,0.006022207904607058,0.011943587101995945,0.017674917355179787,0.04692266136407852,0.02240588143467903,0.004986760206520557,2.448985577083388
249,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,250,25,0.0035877597983926535,0.0011916548246517777,0.002138617681339383,0.0008570086793042719,0.00040234209154732525,0.0018914074171334505,0.0035829651169478893,0.003243654267862439,0.0028066711965948343,0.011749591678380966,0.017476394772529602,0.0030152350664138794,0.0005942559218965471,1.5156583491629287
250,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,251,26,0.017255036160349846,0.00831381045281887,0.0030410457402467728,0.0065636648796498775,0.14077228307724,0.009601810947060585,0.005552450194954872,0.00450765248388052,0.009956938214600086,0.043583303689956665,0.007243826519697905,0.011758813634514809,0.0024234759621322155,2.278039708243761
251,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,252,26,0.012041392736136913,0.003913489170372486,0.006791226100176573,0.010381119325757027,0.0008769768755882978,0.009964745491743088,0.01605214923620224,0.0036462522111833096,0.008046472445130348,0.014306154102087021,0.07034432142972946,0.014967894181609154,0.002707712585106492,2.33414740487039
252,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,253,26,0.08406493812799454,0.014914896339178085,0.010560724884271622,0.04273629188537598,0.0014753794530406594,0.00041080356459133327,0.027195701375603676,0.0006411358481273055,0.016212953254580498,0.030688421800732613,0.45169690251350403,0.029881829395890236,0.006421910598874092,2.758748621692644
253,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,254,26,0.13387317955493927,0.02930546924471855,0.02093316800892353,0.03644777834415436,0.009704241529107094,0.0017417973140254617,0.024108266457915306,0.0019254481885582209,0.02392416261136532,0.09706811606884003,0.04433165490627289,0.034093234688043594,0.003649127436801791,2.4819523846473746
254,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,255,26,0.03308485448360443,0.06721856445074081,0.016261985525488853,0.005298489239066839,0.0011822147062048316,0.007249610498547554,0.004248794633895159,0.0024422211572527885,0.004903608467429876,0.008818244561553001,0.04701744019985199,0.012967756949365139,0.0021702279336750507,1.7232820793917285
255,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,256,26,0.018488243222236633,0.030999712646007538,0.00665577407926321,0.014484355226159096,0.00889195129275322,0.009308286011219025,0.0062965708784759045,0.003497333498671651,0.013708843849599361,0.03328018635511398,0.041436705738306046,0.01560252159833908,0.002462949836626649,1.8775160430404485
256,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,257,26,0.03576187789440155,0.0037001895252615213,0.007542317733168602,0.01038521621376276,0.001351391663774848,0.006469029001891613,0.004520703107118607,0.0023347116075456142,0.005247039720416069,0.013857001438736916,0.4322946071624756,0.020190615206956863,0.0028567814733833075,2.2370160144401376
257,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,258,26,0.008056501857936382,0.0032314222771674395,0.004610583186149597,0.003830071771517396,0.005694046150892973,0.005755505058914423,0.02590881660580635,0.0037050237879157066,0.006816880777478218,0.021634597331285477,0.12005414813756943,0.010728818364441395,0.002772283274680376,2.306029823495869
258,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,259,26,0.023656265810132027,0.007323072757571936,0.015015381388366222,0.018524333834648132,0.00021434463269542903,0.010060727596282959,0.013041951693594456,0.008292298763990402,0.008432305417954922,0.01600385457277298,0.18608514964580536,0.05176854506134987,0.0028837299905717373,2.6217429881841716
259,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,260,26,0.007576495874673128,0.03721625357866287,0.0019420242169871926,0.006785952486097813,0.0005690103862434626,0.0035421913489699364,0.00234626536257565,0.0031649726442992687,0.008453556336462498,0.0456143394112587,0.1704542338848114,0.014672951772809029,0.0011434954358264804,1.9357221928036967
260,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,261,27,0.028124671429395676,0.07460175454616547,0.08796309679746628,0.029426991939544678,0.021084535866975784,0.003842313773930073,0.04095574840903282,0.00807582214474678,0.005961955990642309,0.013167772442102432,0.040196675807237625,0.05245251581072807,0.004782738629728556,2.7292567329990276
261,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,262,27,0.036159105598926544,0.04316654056310654,0.007125755771994591,0.01836133748292923,0.002454719040542841,0.010747527703642845,0.010102582164108753,0.005983805749565363,0.01050962321460247,0.02325373701751232,0.33542370796203613,0.030588770285248756,0.0028081529308110476,2.1439468694045094
262,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,263,27,0.052337054163217545,0.07996224611997604,0.022158555686473846,0.036577656865119934,0.012479478493332863,0.0065551339648664,0.008738836273550987,0.00540864747017622,0.016322610899806023,0.02098880335688591,0.26713496446609497,0.04260335490107536,0.005476411432027817,2.724637418169242
263,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,264,27,0.043756723403930664,0.015265963040292263,0.009368493221700191,0.014787380583584309,0.005947553087025881,0.016534904018044472,0.01593635231256485,0.007049361243844032,0.017455095425248146,0.027813691645860672,0.2760394811630249,0.03070850670337677,0.006111971102654934,2.589914973134815
264,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,265,27,0.010024089366197586,0.11311916261911392,0.003852363210171461,0.017540622502565384,0.20040735602378845,0.0020697694271802902,0.05594518780708313,0.006607437506318092,0.0031344098970294,0.03485288470983505,0.2491869032382965,0.0014674520352855325,0.0025408505462110043,2.2400145687039927
265,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,266,27,0.02673323079943657,0.03358551859855652,0.00788331963121891,0.01461267750710249,0.0035113710910081863,0.0020716164726763964,0.0230293869972229,0.04907507449388504,0.0032941752579063177,0.007546976208686829,0.08152595162391663,0.006978949997574091,0.0012133403215557337,2.3221103770727005
266,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,267,27,0.017952265217900276,0.028685100376605988,0.0070004272274672985,0.02708296850323677,0.013256225734949112,0.022818133234977722,0.022076131775975227,0.0036662393249571323,0.01996077038347721,0.06340676546096802,0.4152313470840454,0.03339191526174545,0.0036927973851561546,2.2009179783257364
267,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,268,27,0.014997292309999466,0.006016443949192762,0.014930474571883678,0.008720716461539268,0.0013105628313496709,0.005100513808429241,0.006895069964230061,0.006485912948846817,0.008353102952241898,0.006943060085177422,0.0018428495386615396,0.022202102467417717,0.00303011666983366,2.7506883456055866
268,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,269,27,0.00703417556360364,0.018162759020924568,0.053424619138240814,0.00862818118184805,0.0026676154229789972,0.01200561597943306,0.00823367852717638,0.003362951334565878,0.01661580242216587,0.010648233816027641,0.0015320139937102795,0.03495580330491066,0.0029744303319603205,2.0978780639011365
269,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,270,27,0.08383182436227798,0.12596097588539124,0.027124973013997078,0.003981376998126507,0.04705149680376053,0.018710358068346977,0.008523956872522831,0.0469900406897068,0.0024339586962014437,0.047992173582315445,0.1094198226928711,0.06041434779763222,0.0024528789799660444,2.43154580281455
270,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,271,28,0.09347118437290192,0.2664605379104614,0.06730126589536667,0.027093708515167236,0.32490649819374084,0.023767711594700813,0.018736913800239563,0.008783829398453236,0.011197908781468868,0.07715925574302673,0.35114964842796326,0.02316395752131939,0.0028295996598899364,2.0953920688941694
271,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,272,28,0.16415096819400787,0.01054432149976492,0.007663393393158913,0.01356959342956543,0.017475401982665062,0.017707757651805878,0.02494393289089203,0.008410755544900894,0.01122275274246931,0.022558758035302162,0.12791261076927185,0.014434895478188992,0.0034094727598130703,2.3680628930658694
272,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,273,28,0.016602899879217148,0.049753736704587936,0.004203511867672205,0.0035524528939276934,0.0005552980583161116,0.0086813410744071,0.002895890735089779,0.004498368129134178,0.007838875986635685,0.010558564215898514,0.11917246133089066,0.013644950464367867,0.0022428527008742094,1.9136829074238224
273,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,274,28,0.1319570690393448,0.006805081386119127,0.0036196850705891848,0.04597517475485802,0.014269961975514889,0.015795018523931503,0.01012996956706047,0.0009834783850237727,0.010657892562448978,0.010100438259541988,0.16722343862056732,0.010284926742315292,0.001754546188749373,2.1844742854073447
274,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,275,28,0.01689203828573227,0.0047438256442546844,0.01498414296656847,0.011788606643676758,0.0010405039647594094,0.015169975347816944,0.0195939764380455,0.004746690858155489,0.014651396311819553,0.02175389789044857,0.083086296916008,0.02638447843492031,0.0037210306618362665,2.6770918157383257
275,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,276,28,0.021447567269206047,0.01793357916176319,0.005560050718486309,0.020443279296159744,0.10943051427602768,0.006355804856866598,0.005508409813046455,0.0025847710203379393,0.006404233165085316,0.04078829661011696,0.07064017653465271,0.03080163709819317,0.0028270543552935123,2.0474674869083533
276,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,277,28,0.04366685077548027,0.006882720161229372,0.013748185709118843,0.007796625606715679,0.0009968287777155638,0.009691846556961536,0.020395880565047264,0.0018020421266555786,0.01111793052405119,0.030312679708003998,0.08193287253379822,0.043958693742752075,0.0013865598011761904,1.6704957679169976
277,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,278,28,0.007638982962816954,0.00805647298693657,0.00838096160441637,0.00715786824002862,0.001641947077587247,0.010482356883585453,0.013460742309689522,0.004012088291347027,0.009580124169588089,0.011846918612718582,0.15396110713481903,0.013714208267629147,0.0033006537705659866,2.430883554059052
278,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,279,28,0.003386575495824218,0.0338267982006073,0.004448522813618183,0.00655908090993762,0.034120723605155945,0.00817723199725151,0.015070783905684948,0.015128161758184433,0.006717185489833355,0.01823228970170021,0.07626557350158691,0.009573078714311123,0.0023617821279913187,1.9018232557694048
279,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,280,28,0.007407730910927057,0.026717903092503548,0.008044225163757801,0.009372908622026443,0.0006631651776842773,0.006466240156441927,0.07375568151473999,0.0025820464361459017,0.0046915714628994465,0.008639766834676266,0.015517263673245907,0.013350632041692734,0.003488801419734955,2.708956594033333
280,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,281,29,0.1044505313038826,0.055813178420066833,0.09623274952173233,0.007811242248862982,0.009165632538497448,0.01063358224928379,0.01904076151549816,0.010426260530948639,0.007177697028964758,0.009963367134332657,0.14703869819641113,0.019711283966898918,0.003653329098597169,2.1665421961234044
281,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,282,29,0.12673506140708923,0.194219708442688,0.012132302857935429,0.03890544921159744,0.02816464751958847,0.034115470945835114,0.04038689285516739,0.002283048816025257,0.004756936803460121,0.15161442756652832,0.005620368756353855,0.25944530963897705,0.0023628058843314648,2.3147659093177673
282,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,283,29,0.01869146153330803,0.0007176634389907122,0.001982160611078143,0.0057723186910152435,0.000808828161098063,0.0005616295384243131,0.0029956719372421503,0.0005258220480754972,0.0006957432487979531,0.003340481547638774,0.0011483448324725032,0.004095632582902908,0.0003181016363669187,2.7314776714025526
283,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,284,29,0.016879193484783173,0.019829796627163887,0.004721847362816334,0.009083793498575687,0.0016884926008060575,0.004072076175361872,0.0044151959009468555,0.003524445928633213,0.002903650514781475,0.01105520036071539,0.1047501191496849,0.010442080907523632,0.0025975406169891357,2.306835067423286
284,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,285,29,0.03128132224082947,0.15170742571353912,0.005573302041739225,0.006832666229456663,0.011224147863686085,0.008237774483859539,0.003952347207814455,0.02818049117922783,0.002759407740086317,0.010320990346372128,0.22161392867565155,0.004839655477553606,0.0014292714186012745,2.196870546957722
285,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,286,29,0.00952918455004692,0.015201956033706665,0.01060699112713337,0.009179010055959225,0.016175251454114914,0.01136988028883934,0.012831716798245907,0.003195215482264757,0.007275875192135572,0.010911350138485432,0.007862886413931847,0.02117665857076645,0.0037029909435659647,2.5305841720927575
286,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,287,29,0.030718404799699783,0.027661824598908424,0.0063484907150268555,0.008756146766245365,0.005332444328814745,0.004485115874558687,0.007563088089227676,0.002494491171091795,0.00622211117297411,0.00710407504811883,0.017643433064222336,0.00809422880411148,0.0010914499871432781,2.2484998277301496
287,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,288,29,0.022348666563630104,0.012410897761583328,0.00963280163705349,0.011936643160879612,0.0038356261793524027,0.0060543096624314785,0.01586606539785862,0.0019945793319493532,0.007216674275696278,0.014614288695156574,0.0513879731297493,0.01282359566539526,0.0022004873026162386,2.3511562606498133
288,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,289,29,0.018867697566747665,0.016595790162682533,0.002224759431555867,0.006522811483591795,0.008800090290606022,0.0020958026871085167,0.0030568174552172422,0.002815602347254753,0.003975745290517807,0.012086544185876846,0.10598587244749069,0.008659270592033863,0.0022413707338273525,2.5965558199120182
289,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,290,29,0.012134050019085407,0.013235609978437424,0.012703475542366505,0.0182057935744524,0.005992491263896227,0.026966923847794533,0.011188860051333904,0.006639138329774141,0.0231669619679451,0.010720632039010525,0.010251480154693127,0.03678908199071884,0.005237035918980837,2.4855683184034474
290,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,291,30,0.004020389169454575,0.0006211292929947376,0.0019094240851700306,0.006297004874795675,0.0002678334712982178,0.0015606200322508812,0.0015313642797991633,0.0007542592356912792,0.0008450746536254883,0.0031923658680170774,0.0017723387572914362,0.001793353003449738,0.0004362118197605014,2.5385320474635997
291,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,292,30,0.14475969970226288,0.20443138480186462,0.03549148514866829,0.003848148975521326,0.00029463600367307663,0.0023792115971446037,0.013627762906253338,0.0030043749138712883,0.005649225320667028,0.03367901220917702,0.5627985000610352,0.046723872423172,0.001668928423896432,2.328564338025069
292,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,293,30,0.054611075669527054,0.0339176170527935,0.004771837033331394,0.0063097612001001835,0.008412268944084644,0.011447074823081493,0.04001368582248688,0.0014163278974592686,0.002999942982569337,0.01778099127113819,0.18659847974777222,0.008828990161418915,0.0018015247769653797,2.0866163799919466
293,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,294,30,0.08548964560031891,0.0915205106139183,0.020659921690821648,0.003613620065152645,0.0011332177091389894,0.004180924501270056,0.01071952935308218,0.003986794035881758,0.0036615226417779922,0.011323925107717514,0.004844948183745146,0.006716526113450527,0.0013573849573731422,2.138308721940201
294,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,295,30,0.012344448827207088,0.01755712926387787,0.005370610859245062,0.011321837082505226,0.0010459349723532796,0.008231895975768566,0.01312265358865261,0.0013149493606761098,0.006005169358104467,0.015069765970110893,0.20645198225975037,0.005933756940066814,0.0019955867901444435,1.882419715535624
295,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,296,30,0.02274078130722046,0.13292303681373596,0.03509101644158363,0.03096681274473667,0.014205850660800934,0.014762732200324535,0.0010949252173304558,0.0011202116729691625,0.003849797183647752,0.061718858778476715,0.0054760039784014225,0.08408859372138977,0.0015937339048832655,1.9359086952801572
296,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,297,30,0.004140977282077074,0.05884344130754471,0.009132147766649723,0.008023216389119625,0.0008127590408548713,0.005929258652031422,0.0044947476126253605,0.003970731515437365,0.004992462694644928,0.013644792139530182,0.07175923138856888,0.020147236064076424,0.002851609606295824,2.026042787387563
297,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,298,30,0.2292257845401764,0.052367910742759705,0.015110478736460209,0.03680047392845154,0.007296968717128038,0.0194447860121727,0.009206332266330719,0.028498779982328415,0.0065476237796247005,0.05032329633831978,0.013730892911553383,0.047712117433547974,0.0060220337472856045,2.0090302306195675
298,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,299,30,0.1421639621257782,0.01869066432118416,0.0053354911506175995,0.008064251393079758,0.0846148431301117,0.01106809638440609,0.03019753471016884,0.0015946209896355867,0.008677856996655464,0.04252101480960846,0.2757042646408081,0.054718952625989914,0.002550102537497878,1.5516899607986427
299,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,300,30,0.08319981396198273,0.11435692012310028,0.0484357513487339,0.04715711623430252,0.00746612623333931,0.0026443330571055412,0.000774852407630533,0.0058984290808439255,0.007191583048552275,0.01476847194135189,0.20626264810562134,0.06995872408151627,0.0008819015929475427,2.2871392702303637
300,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,301,31,0.14472347497940063,0.018173450604081154,0.011064550839364529,0.010038597509264946,0.012524416670203209,0.006700209807604551,0.007474193349480629,0.0026783801149576902,0.010693661868572235,0.05022171884775162,0.0055709220468997955,0.06469053030014038,0.003483812790364027,2.5806401984297875
301,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,302,31,0.013011498376727104,0.006159241311252117,0.015333574265241623,0.007300147321075201,0.002366181230172515,0.007943771779537201,0.0037820900324732065,0.004039313644170761,0.01083464827388525,0.012994316406548023,0.17808324098587036,0.019224708899855614,0.003175065852701664,2.347349467002252
